Category,Setting,Diagnosis,Year,Month,Date,Count
Hypertension,Emergency Dept,Primary,2021,5,May-21,8
Hypertension,Emergency Dept,Primary,2021,6,Jun-21,6
Hypertension,Emergency Dept,Primary,2021,7,Jul-21,4
Hypertension,Emergency Dept,Primary,2021,8,Aug-21,5
Hypertension,Emergency Dept,Primary,2021,9,Sep-21,6
Hypertension,Emergency Dept,Primary,2021,10,Oct-21,5
Hypertension,Emergency Dept,Primary,2021,11,Nov-21,6
Hypertension,Emergency Dept,Primary,2021,12,Dec-21,11
Non-Mood Psychotic Disorders,Emergency Dept,Primary,2020,7,Jul-20,1
Non-Mood Psychotic Disorders,Emergency Dept,Primary,2021,1,Jan-21,1
Non-Mood Psychotic Disorders,Emergency Dept,Primary,2021,2,Feb-21,1
Pneumonia,Emergency Dept,Primary,2020,1,Jan-20,12
Pneumonia,Emergency Dept,Primary,2020,2,Feb-20,11
Pneumonia,Emergency Dept,Primary,2020,3,Mar-20,23
Pneumonia,Emergency Dept,Primary,2020,4,Apr-20,17
Pneumonia,Emergency Dept,Primary,2020,5,May-20,15
Pneumonia,Emergency Dept,Primary,2020,6,Jun-20,14
Pneumonia,Emergency Dept,Primary,2020,7,Jul-20,10
Pneumonia,Emergency Dept,Primary,2020,8,Aug-20,11
Pneumonia,Emergency Dept,Primary,2020,9,Sep-20,5
Pneumonia,Emergency Dept,Primary,2020,10,Oct-20,3
Pneumonia,Emergency Dept,Primary,2020,11,Nov-20,13
Pneumonia,Emergency Dept,Primary,2020,12,Dec-20,19
Pneumonia,Emergency Dept,Primary,2021,1,Jan-21,15
Pneumonia,Emergency Dept,Primary,2021,2,Feb-21,13
Pneumonia,Emergency Dept,Primary,2021,3,Mar-21,11
Pneumonia,Emergency Dept,Primary,2021,4,Apr-21,5
Pneumonia,Emergency Dept,Primary,2021,5,May-21,10
Pneumonia,Emergency Dept,Primary,2021,6,Jun-21,8
Pneumonia,Emergency Dept,Primary,2021,7,Jul-21,14
Pneumonia,Emergency Dept,Primary,2021,8,Aug-21,8
Pneumonia,Emergency Dept,Primary,2021,9,Sep-21,9
Pneumonia,Emergency Dept,Primary,2021,10,Oct-21,12
Pneumonia,Emergency Dept,Primary,2021,11,Nov-21,9
Pneumonia,Emergency Dept,Primary,2021,12,Dec-21,10
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,1,Jan-20,66
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,2,Feb-20,59
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,3,Mar-20,86
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,4,Apr-20,79
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,5,May-20,76
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,6,Jun-20,54
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,7,Jul-20,62
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,8,Aug-20,76
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,9,Sep-20,68
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,10,Oct-20,67
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,11,Nov-20,86
Respiratory Arrest/Failure,Emergency Dept,Primary,2020,12,Dec-20,116
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,1,Jan-21,100
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,2,Feb-21,69
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,3,Mar-21,68
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,4,Apr-21,40
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,5,May-21,50
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,6,Jun-21,55
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,7,Jul-21,71
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,8,Aug-21,59
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,9,Sep-21,62
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,10,Oct-21,63
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,11,Nov-21,74
Respiratory Arrest/Failure,Emergency Dept,Primary,2021,12,Dec-21,68
Sepsis,Emergency Dept,Primary,2020,1,Jan-20,87
Sepsis,Emergency Dept,Primary,2020,2,Feb-20,64
Sepsis,Emergency Dept,Primary,2020,3,Mar-20,92
Sepsis,Emergency Dept,Primary,2020,4,Apr-20,100
Sepsis,Emergency Dept,Primary,2020,5,May-20,70
Sepsis,Emergency Dept,Primary,2020,6,Jun-20,79
Sepsis,Emergency Dept,Primary,2020,7,Jul-20,102
Sepsis,Emergency Dept,Primary,2020,8,Aug-20,77
Sepsis,Emergency Dept,Primary,2020,9,Sep-20,57
Sepsis,Emergency Dept,Primary,2020,10,Oct-20,60
Sepsis,Emergency Dept,Primary,2020,11,Nov-20,80
Sepsis,Emergency Dept,Primary,2020,12,Dec-20,174
Sepsis,Emergency Dept,Primary,2021,1,Jan-21,127
Sepsis,Emergency Dept,Primary,2021,2,Feb-21,92
Sepsis,Emergency Dept,Primary,2021,3,Mar-21,58
Sepsis,Emergency Dept,Primary,2021,4,Apr-21,65
Sepsis,Emergency Dept,Primary,2021,5,May-21,59
Sepsis,Emergency Dept,Primary,2021,6,Jun-21,44
Sepsis,Emergency Dept,Primary,2021,7,Jul-21,68
Sepsis,Emergency Dept,Primary,2021,8,Aug-21,74
Sepsis,Emergency Dept,Primary,2021,9,Sep-21,75
Sepsis,Emergency Dept,Primary,2021,10,Oct-21,79
Sepsis,Emergency Dept,Primary,2021,11,Nov-21,78
Sepsis,Emergency Dept,Primary,2021,12,Dec-21,79
Stroke,Emergency Dept,Primary,2020,1,Jan-20,5
Stroke,Emergency Dept,Primary,2020,2,Feb-20,3
Stroke,Emergency Dept,Primary,2020,3,Mar-20,5
Stroke,Emergency Dept,Primary,2020,4,Apr-20,8
Stroke,Emergency Dept,Primary,2020,5,May-20,7
Stroke,Emergency Dept,Primary,2020,6,Jun-20,5
Stroke,Emergency Dept,Primary,2020,7,Jul-20,7
Stroke,Emergency Dept,Primary,2020,8,Aug-20,5
Stroke,Emergency Dept,Primary,2020,9,Sep-20,3
Stroke,Emergency Dept,Primary,2020,10,Oct-20,4
Stroke,Emergency Dept,Primary,2020,11,Nov-20,7
Stroke,Emergency Dept,Primary,2020,12,Dec-20,8
Stroke,Emergency Dept,Primary,2021,1,Jan-21,5
Stroke,Emergency Dept,Primary,2021,2,Feb-21,6
Stroke,Emergency Dept,Primary,2021,3,Mar-21,5
Stroke,Emergency Dept,Primary,2021,4,Apr-21,2
Stroke,Emergency Dept,Primary,2021,5,May-21,4
Stroke,Emergency Dept,Primary,2021,6,Jun-21,2
Stroke,Emergency Dept,Primary,2021,7,Jul-21,4
Stroke,Emergency Dept,Primary,2021,8,Aug-21,5
Stroke,Emergency Dept,Primary,2021,9,Sep-21,4
Stroke,Emergency Dept,Primary,2021,10,Oct-21,7
Stroke,Emergency Dept,Primary,2021,11,Nov-21,5
Stroke,Emergency Dept,Primary,2021,12,Dec-21,7
Substance Use Disorders,Emergency Dept,Primary,2020,3,Mar-20,1
Substance Use Disorders,Emergency Dept,Primary,2020,4,Apr-20,1
Substance Use Disorders,Emergency Dept,Primary,2020,5,May-20,1
Substance Use Disorders,Emergency Dept,Primary,2020,10,Oct-20,1
Substance Use Disorders,Emergency Dept,Primary,2020,12,Dec-20,1
Substance Use Disorders,Emergency Dept,Primary,2021,1,Jan-21,1
Substance Use Disorders,Emergency Dept,Primary,2021,7,Jul-21,1
Substance Use Disorders,Emergency Dept,Primary,2021,8,Aug-21,3
Substance Use Disorders,Emergency Dept,Primary,2021,12,Dec-21,1
Unspecified Mental Disorders,Emergency Dept,Primary,2020,8,Aug-20,1
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,32
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,27
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,40
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,21
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,22
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,27
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,38
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,41
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,36
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,38
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,35
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,32
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,31
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,33
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,23
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,22
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,19
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,21
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,28
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,22
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,27
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,18
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,25
Anxiety,Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,27
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,37
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,41
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,44
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,48
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,36
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,41
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,64
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,51
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,26
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,36
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,33
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,53
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,55
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,35
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,31
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,20
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,38
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,28
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,27
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,32
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,39
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,33
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,43
Asthma,Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,32
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,1
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,2
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,1
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,1
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,1
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,1
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,1
Behavioral Syndromes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,1
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,110
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,96
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,116
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,83
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,84
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,69
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,90
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,90
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,68
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,85
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,115
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,113
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,103
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,89
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,87
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,74
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,84
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,80
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,101
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,101
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,82
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,110
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,93
Cancer,Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,95
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,177
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,159
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,178
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,212
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,206
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,190
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,241
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,219
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,200
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,245
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,265
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,314
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,320
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,227
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,217
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,160
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,215
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,170
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,235
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,224
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,229
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,234
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,199
Cardiac Arrest,Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,250
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,108
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,84
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,112
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,111
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,110
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,96
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,82
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,115
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,82
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,92
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,102
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,130
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,118
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,107
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,95
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,89
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,80
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,73
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,75
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,88
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,83
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,97
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,104
Chronic Obstructive Pulmonary Disease (COPD),Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,101
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,41
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,44
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,44
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,36
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,31
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,42
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,47
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,53
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,44
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,44
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,38
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,40
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,45
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,49
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,40
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,37
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,25
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,38
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,25
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,36
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,36
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,33
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,23
Depression,Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,33
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,339
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,305
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,343
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,375
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,332
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,326
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,366
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,330
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,322
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,10,Oct-20,277
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,11,Nov-20,368
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2020,12,Dec-20,566
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,1,Jan-21,559
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,2,Feb-21,372
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,3,Mar-21,345
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,4,Apr-21,276
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,5,May-21,265
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,6,Jun-21,288
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,7,Jul-21,281
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,8,Aug-21,306
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,9,Sep-21,302
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,10,Oct-21,318
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,11,Nov-21,321
Diabetes,Emergency Dept,Secondary (COVID-19 Not Primary),2021,12,Dec-21,364
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,1,Jan-20,563
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,2,Feb-20,495
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,3,Mar-20,582
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,4,Apr-20,566
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,5,May-20,528
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,6,Jun-20,492
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,7,Jul-20,587
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,8,Aug-20,537
Hypertension,Emergency Dept,Secondary (COVID-19 Not Primary),2020,9,Sep-20,484
