Category,Setting,Diagnosis,Year,Month,Date,Count
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,3539
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,3508
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,3810
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,5267
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,4836
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,4902
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,4434
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,4217
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,4018
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,4754
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,4608
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,4103
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,4161
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,4605
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,7461
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,8871
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,5447
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,4728
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,4015
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,4014
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,3831
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,4056
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,4627
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,4695
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,4731
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,4619
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,5237
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,3535
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,3141
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,3315
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,3228
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,3031
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,2856
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,3503
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,3448
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,2938
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,2900
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,3357
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,5705
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,7662
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,4589
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,3519
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,2727
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,2702
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,2467
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,2768
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,3470
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,3637
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,3472
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,3461
Sepsis,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,3720
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,320
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,294
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,274
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,250
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,249
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,261
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,274
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,304
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,266
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,271
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,293
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,385
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,520
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,374
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,339
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,277
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,293
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,250
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,266
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,307
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,303
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,294
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,293
Stroke,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,341
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,1182
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,1033
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,1079
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,865
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,856
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,864
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,1028
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,959
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,915
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,942
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,1068
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,1276
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,1516
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,1139
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,1111
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,971
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,970
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,943
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,995
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,1067
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,1130
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,1163
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,1085
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,1267
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,1/2020,19
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,2/2020,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,3/2020,20
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,4/2020,14
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,5/2020,12
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,6/2020,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,7/2020,19
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,8/2020,24
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,9/2020,13
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,10/2020,8
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,11/2020,14
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,12/2020,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,1/2021,27
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,2/2021,16
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,3/2021,11
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,4/2021,16
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,5/2021,14
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,6/2021,16
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,7/2021,8
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,8/2021,15
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,9/2021,11
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,10/2021,21
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,11/2021,18
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,12/2021,23
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,43
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,55
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,70
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,120
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,156
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,83
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,69
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,109
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,480
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,911
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,420
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,113
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,36
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,38
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,18
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,39
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,253
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,339
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,224
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,193
Anxiety,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,171
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,36
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,23
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,37
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,71
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,79
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,46
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,24
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,40
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,261
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,467
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,187
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,56
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,18
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,19
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,7
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,16
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,109
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,130
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,94
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,59
Asthma,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,48
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,2
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,3
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,1
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,1
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,3
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,26
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,36
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,39
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,64
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,63
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,30
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,15
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,64
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,211
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,325
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,146
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,41
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,15
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,10
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,6
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,21
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,55
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,90
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,61
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,69
Cancer,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,49
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,120
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,141
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,157
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,298
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,280
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,128
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,86
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,179
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,1031
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,1682
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,636
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,167
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,56
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,40
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,27
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,58
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,356
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,436
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,258
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,210
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,228
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,26
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,25
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,32
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,45
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,42
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,16
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,20
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,25
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,125
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,164
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,45
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,13
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,6
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,5
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,3
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,8
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,26
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,36
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,19
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,20
Chronic Obstructive Pulmonary Disease (COPD),Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,20
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,64
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,66
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,61
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,116
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,114
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,75
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,44
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,80
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,359
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,569
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,249
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,47
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,24
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,11
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,14
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,34
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,107
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,149
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,107
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,74
Depression,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,81
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,332
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,337
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,365
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,714
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,739
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,370
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,281
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,432
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,2318
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,3992
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,1683
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,429
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,127
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,102
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,59
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,126
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,627
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,927
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,541
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,11/2021,476
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,12/2021,443
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,4/2020,498
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,5/2020,484
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,6/2020,470
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,7/2020,944
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,8/2020,947
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,9/2020,493
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,10/2020,370
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,11/2020,614
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,12/2020,3291
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,1/2021,5399
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,2/2021,2120
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,3/2021,502
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,4/2021,162
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,5/2021,122
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,6/2021,71
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,7/2021,150
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,8/2021,848
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,9/2021,1277
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,10/2021,734
